Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,pos_stat
1665257234.1136444,73,3734,0,GPS1_Frame,42.338455999999994,-71.08613100000001,38.9,328146.5462660005,4689463.3355515,19,T,5
1665257235.095658,74,3735,0,GPS1_Frame,42.33844783333334,-71.08613883333335,39.0,328145.878688678,4689462.444537454,19,T,2
1665257236.1092675,75,3736,0,GPS1_Frame,42.33843933333332,-71.08614800000001,39.2,328145.10035978816,4689461.519204171,19,T,2
1665257237.1227221,76,3737,0,GPS1_Frame,42.33843216666668,-71.08615666666667,39.3,328144.36685429886,4689460.740916916,19,T,5
1665257238.1074846,77,3738,0,GPS1_Frame,42.338426999999996,-71.08616216666667,39.0,328143.8996751434,4689460.178314206,19,T,2
1665257239.1182947,78,3739,0,GPS1_Frame,42.338419333333334,-71.08617033333333,39.1,328143.20599850663,4689459.343495304,19,T,2
1665257240.1593728,79,3740,0,GPS1_Frame,42.338412500000004,-71.08617766666667,38.9,328142.583244054,4689458.599527487,19,T,5
1665257241.1489863,80,3741,0,GPS1_Frame,42.33840616666666,-71.08618533333333,39.0,328141.9343907782,4689457.911754629,19,T,2
1665257242.1021812,81,3742,0,GPS1_Frame,42.338401833333336,-71.08619266666666,39.0,328141.3184468463,4689457.4453928685,19,T,2
1665257243.1445377,82,3743,0,GPS1_Frame,42.33839666666667,-71.0861995,38.9,328140.7414238387,4689456.885485257,19,T,2
1665257244.1406462,83,3744,0,GPS1_Frame,42.33838933333333,-71.08620733333333,38.9,328140.07611547597,4689456.087007047,19,T,2
1665257245.112362,84,3745,0,GPS1_Frame,42.3383815,-71.08621666666666,39.1,328139.28587094403,4689455.236039496,19,T,2
1665257246.1275442,85,3746,0,GPS1_Frame,42.33837316666666,-71.08622616666666,39.3,328138.4805336184,4689454.329887707,19,T,2
1665257247.1102066,86,3747,0,GPS1_Frame,42.338365333333336,-71.08623416666666,39.0,328137.8001321553,4689453.47622538,19,T,2
1665257248.1150088,87,3748,0,GPS1_Frame,42.33835916666666,-71.08624166666667,39.3,328137.1654624471,4689452.806623138,19,T,2
1665257249.1218588,88,3749,0,GPS1_Frame,42.338352333333326,-71.08625050000002,39.7,328136.4191328897,4689452.065687665,19,T,2
1665257250.1123953,89,3750,0,GPS1_Frame,42.33834433333334,-71.08625883333335,39.6,328135.7108160303,4689451.194192208,19,T,5
1665257251.1080978,90,3751,0,GPS1_Frame,42.33833733333333,-71.08626816666667,39.7,328134.9228407758,4689450.435760441,19,T,2
1665257252.1083438,91,3752,0,GPS1_Frame,42.33832983333333,-71.08627716666666,39.7,328134.1609640241,4689449.621133817,19,T,5
1665257253.113719,92,3753,0,GPS1_Frame,42.33832216666666,-71.08628616666667,39.7,328133.3986330271,4689448.788000208,19,T,5
1665257254.1114783,93,3754,0,GPS1_Frame,42.338317999999994,-71.08629366666668,39.4,328132.7694113614,4689448.340483107,19,T,2
1665257255.0956674,94,3755,0,GPS1_Frame,42.33831166666667,-71.08630266666667,39.5,328132.0107126645,4689447.65540615,19,T,2
1665257256.09464,95,3756,0,GPS1_Frame,42.33830333333333,-71.0863115,39.7,328131.2602953401,4689446.747907628,19,T,5
1665257257.1180756,96,3757,0,GPS1_Frame,42.338294666666656,-71.0863185,39.4,328130.6600045861,4689445.799689354,19,T,2
1665257258.1122673,97,3758,0,GPS1_Frame,42.33828683333333,-71.08633066666665,40.0,328129.6363401695,4689444.954449834,19,T,2
1665257259.0933776,98,3759,0,GPS1_Frame,42.33827983333334,-71.0863395,39.9,328128.88955492363,4689444.195008062,19,T,2
1665257260.1087797,99,3760,0,GPS1_Frame,42.338272666666676,-71.08634683333334,40.0,328128.2658895006,4689443.414027323,19,T,2
1665257261.104666,100,3761,0,GPS1_Frame,42.338265333333325,-71.08635516666668,40.1,328127.5593871346,4689442.616560896,19,T,5
1665257262.1003878,101,3762,0,GPS1_Frame,42.33825866666666,-71.08636166666666,39.9,328127.0057359694,4689441.889417012,19,T,2
1665257263.1094067,102,3763,0,GPS1_Frame,42.33825116666667,-71.08637083333333,40.0,328126.23012694414,4689441.075128098,19,T,2
1665257264.1159768,103,3764,0,GPS1_Frame,42.33824366666666,-71.08637866666665,39.7,328125.56436140777,4689440.258144128,19,T,5
1665257265.1002789,104,3765,0,GPS1_Frame,42.33823683333333,-71.0863845,39.8,328125.0651776011,4689439.511145759,19,T,2
1665257266.1436176,105,3766,0,GPS1_Frame,42.33823,-71.08639166666666,39.6,328124.4561500066,4689438.766842573,19,T,5
1665257267.145512,106,3767,0,GPS1_Frame,42.3382235,-71.08640050000001,39.6,328123.71072585066,4689438.062922512,19,T,5
1665257268.1298623,107,3768,0,GPS1_Frame,42.33821733333332,-71.08640799999999,39.5,328123.0760534551,4689437.39332148,19,T,5
1665257269.1322346,108,3769,0,GPS1_Frame,42.338213333333336,-71.08641316666666,39.5,328122.6395107227,4689436.959595765,19,T,2
1665257270.1485703,109,3770,0,GPS1_Frame,42.338210999999994,-71.08641733333334,39.5,328122.2898917197,4689436.708919317,19,T,2
1665257271.1449287,110,3771,0,GPS1_Frame,42.338212000000006,-71.08642283333333,39.6,328121.8395109707,4689436.83107934,19,T,2
1665257272.1587627,111,3772,0,GPS1_Frame,42.33821533333333,-71.08642966666666,39.7,328121.28564393887,4689437.215033474,19,T,5
1665257273.1113138,112,3773,0,GPS1_Frame,42.33821849999999,-71.08643500000001,39.5,328120.8548970375,4689437.577448483,19,T,2
1665257274.148019,113,3774,0,GPS1_Frame,42.33822283333334,-71.086443,39.5,328120.2076415053,4689438.0748033915,19,T,2
1665257275.1320357,114,3775,0,GPS1_Frame,42.338227833333335,-71.0864515,39.5,328119.52101110626,4689438.647197326,19,T,5
1665257276.1219373,115,3776,0,GPS1_Frame,42.338230166666676,-71.08645466666667,39.6,328119.2664898372,4689438.912697381,19,T,2
1665257277.142096,116,3777,0,GPS1_Frame,42.33823399999999,-71.08646033333332,39.6,328118.8100986583,4689439.349814583,19,T,5
1665257278.1396692,117,3778,0,GPS1_Frame,42.338238000000004,-71.08646583333334,39.5,328118.36789210374,4689439.805101976,19,T,5
1665257279.1472263,118,3779,0,GPS1_Frame,42.3382405,-71.08646733333333,39.6,328118.251129619,4689440.085740077,19,T,5
1665257280.1585176,119,3720,0,GPS1_Frame,42.338242333333326,-71.08646350000002,39.7,328118.5719253705,4689440.281568945,19,T,5
1665257281.1536214,120,3721,0,GPS1_Frame,42.33824616666667,-71.08646033333332,39.5,328118.8432485823,4689440.700830205,19,T,5
1665257282.1279707,121,3722,0,GPS1_Frame,42.33824883333333,-71.08645866666666,39.4,328118.98781888897,4689440.99357417,19,T,5
1665257283.1128123,122,3723,0,GPS1_Frame,42.33825016666666,-71.08645816666667,39.3,328119.03264312434,4689441.140619964,19,T,5
1665257284.1074615,123,3724,0,GPS1_Frame,42.33825116666667,-71.08645783333333,39.3,328119.0628286857,4689441.2509885365,19,T,5
1665257285.1077235,124,3725,0,GPS1_Frame,42.338249499999996,-71.086458,39.2,328119.04455714824,4689441.066254807,19,T,2
1665257286.1262057,125,3726,0,GPS1_Frame,42.33825116666667,-71.086458,39.1,328119.0490982295,4689441.251325441,19,T,5
1665257287.1176448,126,3727,0,GPS1_Frame,42.33825166666668,-71.086458,39.1,328119.05046055396,4689441.306846631,19,T,5
